transaction_id,transaction_date,transaction_type,amount,location,customer_age,account_age_days,previous_transaction_count,is_fraud
TXN02435,2026-01-23 14:31:00,Payment,77.63,Kolkata,56,1044,44,0
TXN06896,2026-01-23 14:32:00,Payment,269.64,Chennai,53,532,68,0
TXN03536,2026-01-23 14:33:00,Transfer,1165.69,Hyderabad,18,824,81,0
TXN03050,2026-01-23 14:33:00,Payment,179.67,Chennai,57,560,53,0
TXN00113,2026-01-23 14:38:00,Payment,156.56,Pune,59,2362,10,0
TXN05108,2026-01-23 14:41:00,Payment,87.49,Chennai,33,124,4,0
TXN03506,2026-01-23 14:47:00,Transfer,267.87,Kolkata,39,796,89,0
TXN03276,2026-01-23 14:48:00,Payment,327.11,Hyderabad,45,799,65,0
TXN01602,2026-01-23 14:48:00,Withdrawal,9.56,Chennai,58,1222,75,0
TXN08177,2026-01-23 14:48:00,Withdrawal,387.68,Kolkata,20,2564,82,0
TXN08625,2026-01-23 14:53:00,Payment,70.21,Delhi,21,692,40,0
TXN07160,2026-01-23 15:01:00,Transfer,133.97,Hyderabad,41,1089,28,0
TXN05780,2026-01-23 15:06:00,Transfer,863.9,Hyderabad,35,90,49,0
TXN04102,2026-01-23 15:07:00,Withdrawal,893.41,Bengaluru,24,371,38,0
TXN04184,2026-01-23 15:07:00,Withdrawal,105.36,Mumbai,49,85,47,0
TXN04422,2026-01-23 15:09:00,Transfer,158.34,Mumbai,61,611,82,0
TXN07705,2026-01-23 15:17:00,Transfer,147.7,Delhi,23,329,10,0
TXN06855,2026-01-23 15:17:00,Payment,83.57,Hyderabad,41,998,49,0
TXN09091,2026-01-23 15:19:00,Payment,69.46,Bengaluru,29,1109,53,0
TXN00123,2026-01-23 15:20:00,Payment,298.1,Bengaluru,57,398,13,1
TXN01492,2026-01-23 15:22:00,Payment,119.15,Pune,45,1805,6,0
TXN08036,2026-01-23 15:26:00,Payment,134.81,Kolkata,52,725,94,0
TXN02281,2026-01-23 15:26:00,Payment,64.16,Kolkata,46,154,16,0
TXN07638,2026-01-23 15:44:00,Payment,350.5,Chennai,57,424,85,0
TXN09728,2026-01-23 15:49:00,Payment,61.4,Mumbai,28,1000,42,0
TXN05547,2026-01-23 15:51:00,Withdrawal,86.56,Delhi,32,127,101,0
TXN07653,2026-01-23 15:57:00,Payment,35.02,Hyderabad,26,1168,66,0
TXN06307,2026-01-23 15:57:00,Payment,60.03,Chennai,62,2187,11,0
TXN08675,2026-01-23 15:58:00,Withdrawal,949.52,Chennai,68,1214,52,0
TXN07718,2026-01-23 16:02:00,Withdrawal,100.16,Delhi,67,2159,16,0
TXN03087,2026-01-23 16:08:00,Payment,227.19,Delhi,18,2298,43,0
TXN08352,2026-01-23 16:09:00,Transfer,11.92,Chennai,23,2679,27,0
TXN02466,2026-01-23 16:15:00,Transfer,185.01,Mumbai,26,425,24,0
TXN09513,2026-01-23 16:15:00,Transfer,34.05,Kolkata,20,1379,10,0
TXN08762,2026-01-23 16:21:00,Transfer,1090.77,Pune,27,643,70,0
TXN00459,2026-01-23 16:21:00,Payment,198.28,Mumbai,34,699,100,0
TXN04018,2026-01-23 16:23:00,Payment,381.0,Kolkata,43,1169,17,0
TXN06287,2026-01-23 16:23:00,Payment,139.25,Bengaluru,50,417,50,0
TXN01304,2026-01-23 16:26:00,Payment,115.48,Pune,66,1293,47,0
TXN02977,2026-01-23 16:34:00,Withdrawal,202.58,Pune,64,567,6,1
TXN01088,2026-01-23 16:34:00,Payment,435.58,Pune,22,1195,118,0
TXN02571,2026-01-23 16:40:00,Transfer,122.54,Bengaluru,42,228,57,0
TXN00608,2026-01-23 16:42:00,Payment,271.13,Mumbai,45,720,85,0
TXN05129,2026-01-23 16:43:00,Transfer,403.37,Hyderabad,65,1344,16,0
TXN08952,2026-01-23 16:46:00,Transfer,99.51,Jaipur,65,433,33,0
TXN00341,2026-01-23 16:52:00,Payment,188.58,Pune,36,193,55,0
TXN02534,2026-01-23 16:58:00,Payment,533.22,Bengaluru,59,568,26,0
TXN04186,2026-01-23 16:58:00,Payment,253.63,Pune,58,265,21,0
TXN01154,2026-01-23 17:05:00,Payment,369.46,Kolkata,45,2497,20,0
TXN04475,2026-01-23 17:13:00,Transfer,169.35,Chennai,41,920,24,0
TXN03051,2026-01-23 17:13:00,Transfer,33.63,Hyderabad,22,434,8,0
TXN08359,2026-01-23 17:15:00,Payment,323.52,Kolkata,25,3370,13,0
TXN00583,2026-01-23 17:16:00,Transfer,264.06,Delhi,42,1896,12,0
TXN09583,2026-01-23 17:19:00,Payment,531.33,Bengaluru,44,1341,49,0
TXN06300,2026-01-23 17:21:00,Payment,287.06,Mumbai,65,1693,13,0
TXN08255,2026-01-23 17:21:00,Payment,3200.1,Hyderabad,38,1119,192,0
TXN06221,2026-01-23 17:23:00,Payment,68.12,Mumbai,61,174,42,0
TXN02776,2026-01-23 17:25:00,Payment,391.64,Hyderabad,53,547,15,0
TXN01613,2026-01-23 17:25:00,Transfer,593.18,Hyderabad,59,1508,19,0
TXN03614,2026-01-23 17:28:00,Transfer,281.47,Jaipur,39,689,20,0
TXN09116,2026-01-23 17:32:00,Transfer,74.36,Delhi,42,1362,121,0
TXN02728,2026-01-23 17:33:00,Transfer,178.56,Pune,62,836,43,0
TXN00080,2026-01-23 17:33:00,Payment,394.21,Kolkata,34,1211,3,0
TXN03234,2026-01-23 17:34:00,Transfer,447.87,Bengaluru,31,461,28,1
TXN02202,2026-01-23 17:36:00,Transfer,71.66,Bengaluru,45,566,57,0
TXN07634,2026-01-23 17:43:00,Payment,641.99,Pune,19,488,93,0
TXN04934,2026-01-23 17:45:00,Payment,332.93,Pune,41,927,115,0
TXN08096,2026-01-23 17:47:00,Transfer,64.68,Jaipur,65,600,47,0
TXN01771,2026-01-23 17:47:00,Transfer,5756.68,Pune,64,967,17,1
TXN01365,2026-01-23 17:51:00,Payment,599.3,Jaipur,57,912,31,0
TXN00392,2026-01-23 17:54:00,Payment,236.7,Hyderabad,43,637,77,0
TXN05839,2026-01-23 17:54:00,Transfer,82.8,Pune,31,767,36,0
TXN02209,2026-01-23 17:55:00,Payment,487.67,Pune,67,778,38,0
TXN02823,2026-01-23 17:55:00,Payment,83.92,Mumbai,26,936,108,0
TXN07015,2026-01-23 17:56:00,Payment,178.6,Delhi,45,234,22,0
TXN01528,2026-01-23 17:56:00,Payment,47.65,Hyderabad,50,596,51,0
TXN06078,2026-01-23 17:59:00,Payment,54.18,Ahmedabad,58,310,13,0
TXN04792,2026-01-23 18:01:00,Transfer,84.88,Ahmedabad,26,493,34,0
TXN06324,2026-01-23 18:04:00,Transfer,255.95,Bengaluru,37,870,29,0
TXN05282,2026-01-23 18:13:00,Payment,1152.4,Mumbai,54,1066,21,0
TXN08117,2026-01-23 18:16:00,Withdrawal,72.33,Hyderabad,63,935,50,0
TXN04511,2026-01-23 18:21:00,Payment,635.31,Delhi,33,304,0,0
TXN02561,2026-01-23 18:21:00,Payment,486.57,Bengaluru,25,2426,49,0
TXN03077,2026-01-23 18:22:00,Payment,1043.93,Pune,43,752,69,0
TXN09808,2026-01-23 18:23:00,Payment,278.2,Pune,63,273,25,1
TXN03282,2026-01-23 18:24:00,Payment,166.44,Chennai,40,826,45,0
TXN02619,2026-01-23 18:25:00,Transfer,428.52,Mumbai,52,266,119,0
TXN02764,2026-01-23 18:25:00,Payment,178.05,Pune,55,2704,141,0
TXN08948,2026-01-23 18:26:00,Payment,457.67,Bengaluru,49,1680,29,0
TXN09164,2026-01-23 18:28:00,Withdrawal,268.26,Bengaluru,51,1008,14,0
TXN05349,2026-01-23 18:34:00,Payment,305.42,Jaipur,35,196,145,0
TXN02983,2026-01-23 18:37:00,Transfer,414.41,Delhi,32,113,58,0
TXN06776,2026-01-23 18:38:00,Payment,722.09,Jaipur,36,1023,38,0
TXN07612,2026-01-23 18:40:00,Payment,144.59,Jaipur,23,2218,19,0
TXN02375,2026-01-23 18:42:00,Payment,56.68,Hyderabad,43,332,8,0
TXN05563,2026-01-23 18:44:00,Transfer,215.02,Mumbai,47,557,67,0
TXN08263,2026-01-23 18:46:00,Payment,197.27,Delhi,33,680,111,0
TXN00384,2026-01-23 18:47:00,Withdrawal,146.91,Kolkata,46,1530,67,0
TXN07952,2026-01-23 18:48:00,Transfer,363.51,Mumbai,34,648,79,0
TXN08267,2026-01-23 18:53:00,Payment,116.67,Bengaluru,61,909,63,0
TXN02738,2026-01-23 18:54:00,Payment,226.93,Hyderabad,64,347,20,0
TXN00090,2026-01-23 18:55:00,Payment,3994.41,Kolkata,29,429,17,0
TXN07353,2026-01-23 18:59:00,Payment,353.62,Ahmedabad,52,1466,80,0
TXN01264,2026-01-23 19:06:00,Payment,30.97,Mumbai,48,473,12,0
TXN07748,2026-01-23 19:07:00,Payment,103.14,Bengaluru,51,1608,29,0
TXN09219,2026-01-23 19:09:00,Payment,406.76,Bengaluru,31,306,29,1
TXN00904,2026-01-23 19:18:00,Transfer,25.38,Delhi,22,204,75,0
TXN08146,2026-01-23 19:22:00,Payment,930.34,Pune,47,268,19,0
TXN00862,2026-01-23 19:25:00,Transfer,336.33,Pune,49,1511,73,0
TXN07577,2026-01-23 19:25:00,Payment,629.26,Kolkata,61,607,9,0
TXN05019,2026-01-23 19:38:00,Transfer,46.76,Delhi,20,667,14,0
TXN06664,2026-01-23 19:38:00,Payment,42.98,Mumbai,41,2208,49,0
TXN01697,2026-01-23 19:39:00,Payment,160.2,Delhi,50,760,38,0
TXN03503,2026-01-23 19:41:00,Payment,74.19,Jaipur,66,1240,108,0
TXN00232,2026-01-23 19:41:00,Transfer,314.48,Chennai,19,695,11,0
TXN05969,2026-01-23 19:44:00,Payment,166.25,Mumbai,49,445,29,0
TXN04781,2026-01-23 19:44:00,Payment,207.72,Mumbai,65,727,111,0
TXN02473,2026-01-23 19:50:00,Transfer,161.59,Chennai,47,400,29,0
TXN07469,2026-01-23 19:50:00,Transfer,2130.21,Pune,63,469,146,0
TXN02828,2026-01-23 19:50:00,Payment,493.41,Mumbai,42,250,23,0
TXN09606,2026-01-23 19:52:00,Payment,29.57,Pune,43,2309,82,0
TXN01938,2026-01-23 19:56:00,Transfer,46.0,Kolkata,65,628,30,0
TXN01586,2026-01-23 19:56:00,Withdrawal,83.15,Pune,42,823,24,0
TXN04058,2026-01-23 19:57:00,Withdrawal,2905.47,Jaipur,55,1507,127,0
TXN03677,2026-01-23 19:59:00,Transfer,356.03,Pune,27,1500,29,0
TXN02641,2026-01-23 20:01:00,Transfer,44.43,Kolkata,32,335,43,0
TXN05748,2026-01-23 20:02:00,Payment,668.13,Chennai,50,876,13,0
TXN02889,2026-01-23 20:15:00,Payment,416.9,Kolkata,19,882,4,0
TXN02831,2026-01-23 20:16:00,Payment,270.91,Mumbai,55,627,59,0
TXN01693,2026-01-23 20:17:00,Withdrawal,238.15,Pune,34,1103,48,0
TXN06754,2026-01-23 20:20:00,Payment,301.55,Jaipur,19,248,45,0
TXN07453,2026-01-23 20:20:00,Payment,76.19,Pune,46,1300,79,0
TXN03287,2026-01-23 20:21:00,Payment,1357.72,Mumbai,42,938,110,0
TXN04532,2026-01-23 20:28:00,Transfer,213.29,Delhi,39,1390,13,0
TXN03510,2026-01-23 20:29:00,Payment,84.52,Bengaluru,42,2282,28,0
TXN03596,2026-01-23 20:37:00,Withdrawal,612.82,Kolkata,48,1959,11,0
TXN03640,2026-01-23 20:37:00,Transfer,394.02,Delhi,39,878,71,1
TXN01676,2026-01-23 20:38:00,Payment,603.78,Hyderabad,18,1095,46,0
TXN00733,2026-01-23 20:39:00,Payment,174.89,Jaipur,48,242,111,1
TXN03204,2026-01-23 20:41:00,Transfer,131.04,Pune,23,476,46,0
TXN06162,2026-01-23 20:53:00,Transfer,258.05,Delhi,21,1800,10,0
TXN07143,2026-01-23 20:54:00,Payment,112.54,Pune,47,1904,85,0
TXN05364,2026-01-23 20:55:00,Payment,744.86,Bengaluru,26,1316,21,0
TXN00810,2026-01-23 20:56:00,Payment,110.64,Kolkata,20,948,7,0
TXN09988,2026-01-23 20:58:00,Transfer,190.45,Jaipur,39,107,42,1
TXN08171,2026-01-23 21:01:00,Transfer,839.41,Bengaluru,26,480,110,0
TXN07511,2026-01-23 21:08:00,Transfer,443.7,Jaipur,49,123,37,0
TXN04152,2026-01-23 21:09:00,Payment,621.48,Ahmedabad,49,272,104,0
TXN05299,2026-01-23 21:16:00,Transfer,373.53,Pune,61,1329,48,0
TXN03039,2026-01-23 21:18:00,Payment,463.43,Jaipur,65,418,64,0
TXN01855,2026-01-23 21:18:00,Payment,125.05,Delhi,51,1740,47,0
TXN05781,2026-01-23 21:18:00,Payment,63.14,Mumbai,38,346,11,0
TXN05797,2026-01-23 21:19:00,Payment,280.81,Mumbai,67,1272,68,0
TXN08931,2026-01-23 21:23:00,Payment,274.37,Mumbai,51,1388,112,0
TXN04138,2026-01-23 21:25:00,Transfer,33.04,Delhi,30,1293,57,0
TXN03011,2026-01-23 21:26:00,Payment,194.81,Pune,42,1085,10,0
TXN06434,2026-01-23 21:28:00,Payment,95.75,Hyderabad,27,944,61,0
TXN01717,2026-01-23 21:28:00,Transfer,253.33,Chennai,39,1008,42,0
TXN02938,2026-01-23 21:30:00,Payment,371.37,Jaipur,66,1164,11,0
TXN09070,2026-01-23 21:30:00,Transfer,453.13,Delhi,31,308,21,0
TXN05034,2026-01-23 21:37:00,Payment,483.93,Jaipur,25,899,52,0
TXN08912,2026-01-23 21:39:00,Transfer,58.32,Hyderabad,44,969,61,0
TXN04598,2026-01-23 21:41:00,Withdrawal,585.37,Bengaluru,62,1795,57,0
TXN06459,2026-01-23 21:42:00,Payment,388.43,Jaipur,45,316,47,0
TXN02544,2026-01-23 21:42:00,Payment,121.46,Mumbai,21,135,63,0
TXN07600,2026-01-23 21:46:00,Payment,358.71,Hyderabad,20,783,39,0
TXN00254,2026-01-23 21:47:00,Transfer,249.34,Chennai,52,1256,42,1
TXN07874,2026-01-23 21:50:00,Transfer,68.73,Jaipur,48,1023,199,0
TXN09265,2026-01-23 21:51:00,Transfer,493.81,Kolkata,66,1034,11,0
TXN09579,2026-01-23 21:55:00,Transfer,466.6,Kolkata,37,288,119,0
TXN02138,2026-01-23 21:56:00,Withdrawal,645.34,Mumbai,22,378,65,0
TXN02925,2026-01-23 21:57:00,Payment,150.38,Ahmedabad,63,777,34,0
TXN05821,2026-01-23 21:59:00,Payment,918.46,Chennai,55,789,75,0
TXN02801,2026-01-23 22:05:00,Payment,70.16,Pune,67,455,95,0
TXN04843,2026-01-23 22:06:00,Payment,229.22,Chennai,23,467,68,0
TXN05230,2026-01-23 22:11:00,Payment,1776.76,Delhi,20,1169,30,0
TXN05391,2026-01-23 22:11:00,Payment,540.15,Mumbai,63,687,38,0
TXN05501,2026-01-23 22:12:00,Payment,272.11,Bengaluru,28,490,187,0
TXN02513,2026-01-23 22:14:00,Transfer,288.61,Pune,63,554,29,0
TXN02927,2026-01-23 22:15:00,Payment,494.21,Jaipur,55,444,114,0
TXN03620,2026-01-23 22:19:00,Withdrawal,109.83,Bengaluru,26,450,33,0
TXN01856,2026-01-23 22:21:00,Payment,84.53,Chennai,35,520,19,0
TXN03839,2026-01-23 22:22:00,Transfer,2409.12,Kolkata,21,2698,30,0
TXN06397,2026-01-23 22:24:00,Payment,461.47,Delhi,51,462,50,0
TXN04872,2026-01-23 22:25:00,Transfer,180.53,Mumbai,51,1376,61,0
TXN08960,2026-01-23 22:25:00,Payment,15.08,Kolkata,59,3948,3,0
TXN05466,2026-01-23 22:28:00,Payment,11.45,Kolkata,60,1101,57,0
TXN05370,2026-01-23 22:32:00,Payment,71.02,Delhi,45,1743,17,0
TXN02080,2026-01-23 22:32:00,Payment,293.97,Jaipur,32,196,66,0
TXN02735,2026-01-23 22:41:00,Withdrawal,42.7,Kolkata,60,1292,28,0
TXN08386,2026-01-23 22:50:00,Payment,192.08,Hyderabad,54,721,50,0
TXN04788,2026-01-23 22:52:00,Transfer,82.74,Bengaluru,32,309,37,0
TXN01433,2026-01-23 22:52:00,Payment,127.19,Pune,67,2410,42,0
TXN01648,2026-01-23 22:54:00,Payment,126.71,Hyderabad,57,602,63,0
TXN03149,2026-01-23 22:54:00,Payment,38.71,Chennai,51,732,63,0
TXN04445,2026-01-23 22:54:00,Payment,119.63,Ahmedabad,21,1118,13,0
TXN07182,2026-01-23 22:54:00,Withdrawal,336.65,Pune,41,3437,14,0
TXN00146,2026-01-23 22:58:00,Payment,130.41,Kolkata,58,401,177,0
TXN04859,2026-01-23 22:59:00,Transfer,78.26,Bengaluru,35,1082,32,0
TXN05290,2026-01-24 08:03:00,Transfer,146.19,Delhi,47,806,32,0
TXN09220,2026-01-24 08:08:00,Payment,532.53,Kolkata,62,1847,17,0
TXN03251,2026-01-24 08:09:00,Transfer,185.26,Jaipur,25,431,47,0
TXN08126,2026-01-24 08:09:00,Payment,464.42,Hyderabad,47,664,62,0
TXN05422,2026-01-24 08:09:00,Payment,309.44,Delhi,27,771,6,0
TXN06634,2026-01-24 08:10:00,Payment,21.16,Hyderabad,64,782,21,0
TXN06290,2026-01-24 08:14:00,Transfer,138.07,Mumbai,57,904,92,0
TXN02631,2026-01-24 08:14:00,Payment,204.43,Mumbai,64,2444,16,0
TXN03668,2026-01-24 08:19:00,Payment,31.4,Bengaluru,27,1092,59,0
TXN09476,2026-01-24 08:20:00,Payment,222.49,Delhi,33,1164,64,0
TXN05540,2026-01-24 08:29:00,Payment,139.46,Mumbai,41,855,79,0
TXN06772,2026-01-24 08:30:00,Withdrawal,197.21,Pune,66,1526,31,0
TXN09624,2026-01-24 08:33:00,Transfer,52.46,Hyderabad,53,1091,25,0
TXN02581,2026-01-24 08:39:00,Payment,325.93,Ahmedabad,21,481,52,0
TXN03220,2026-01-24 08:39:00,Payment,134.38,Pune,56,499,37,0
TXN05740,2026-01-24 08:41:00,Withdrawal,88.43,Kolkata,35,1141,78,0
TXN05770,2026-01-24 08:45:00,Payment,106.81,Bengaluru,53,1508,52,0
TXN09028,2026-01-24 08:46:00,Withdrawal,209.31,Ahmedabad,22,941,64,0
TXN00346,2026-01-24 08:49:00,Payment,37.37,Pune,47,551,70,0
TXN02398,2026-01-24 08:50:00,Withdrawal,90.16,Hyderabad,23,1519,41,0
TXN09680,2026-01-24 08:50:00,Payment,643.86,Delhi,34,473,36,0
TXN08654,2026-01-24 08:53:00,Payment,6136.59,Delhi,67,1272,70,0
TXN04175,2026-01-24 08:54:00,Transfer,226.87,Mumbai,63,2719,40,0
TXN01393,2026-01-24 08:56:00,Payment,69.48,Chennai,28,684,25,0
TXN02830,2026-01-24 08:57:00,Transfer,202.76,Pune,51,1191,22,0
TXN03502,2026-01-24 08:58:00,Transfer,120.79,Delhi,22,1050,59,0
TXN00837,2026-01-24 09:11:00,Transfer,111.38,Pune,67,330,31,0
TXN09692,2026-01-24 09:11:00,Withdrawal,278.15,Ahmedabad,49,556,113,0
TXN07396,2026-01-24 09:12:00,Payment,189.92,Bengaluru,40,53,58,0
TXN08798,2026-01-24 09:12:00,Payment,1092.5,Jaipur,25,771,20,0
TXN04053,2026-01-24 09:17:00,Payment,317.62,Pune,36,971,42,0
TXN08721,2026-01-24 09:17:00,Transfer,1838.91,Pune,68,1198,53,0
TXN04815,2026-01-24 09:18:00,Withdrawal,172.79,Kolkata,22,306,82,0
TXN00239,2026-01-24 09:21:00,Transfer,177.7,Kolkata,66,989,67,0
TXN08142,2026-01-24 09:21:00,Transfer,137.42,Bengaluru,66,1019,63,0
TXN06933,2026-01-24 09:27:00,Payment,101.03,Hyderabad,67,1312,195,0
TXN01555,2026-01-24 09:30:00,Withdrawal,90.43,Bengaluru,69,184,63,0
TXN02515,2026-01-24 09:33:00,Transfer,227.11,Mumbai,51,997,72,0
TXN01868,2026-01-24 09:35:00,Transfer,207.56,Hyderabad,65,543,23,0
TXN05917,2026-01-24 09:35:00,Payment,15.48,Hyderabad,50,653,71,0
TXN06117,2026-01-24 09:37:00,Payment,935.89,Pune,26,581,44,0
TXN09182,2026-01-24 09:38:00,Withdrawal,447.31,Bengaluru,62,234,31,0
TXN00217,2026-01-24 09:42:00,Payment,452.89,Mumbai,36,407,9,0
TXN00581,2026-01-24 09:45:00,Payment,85.48,Bengaluru,34,1665,74,0
TXN06092,2026-01-24 09:47:00,Transfer,119.28,Pune,27,1072,55,0
TXN03064,2026-01-24 09:48:00,Payment,49.05,Kolkata,63,1632,21,0
TXN00919,2026-01-24 09:58:00,Withdrawal,155.93,Delhi,63,992,16,0
TXN08540,2026-01-24 10:03:00,Transfer,491.2,Hyderabad,27,176,19,1
TXN02793,2026-01-24 10:04:00,Withdrawal,70.43,Hyderabad,38,724,29,1
TXN08607,2026-01-24 10:04:00,Withdrawal,140.92,Bengaluru,21,460,15,0
TXN05238,2026-01-24 10:09:00,Payment,267.06,Kolkata,33,1314,72,0
TXN07476,2026-01-24 10:12:00,Transfer,36.33,Bengaluru,68,1619,77,0
TXN09217,2026-01-24 10:15:00,Payment,1122.71,Bengaluru,24,580,122,0
TXN01350,2026-01-24 10:15:00,Payment,129.52,Pune,38,870,37,0
TXN07704,2026-01-24 10:15:00,Payment,408.65,Delhi,25,791,50,0
TXN09966,2026-01-24 10:18:00,Withdrawal,3105.22,Bengaluru,22,544,25,0
TXN02475,2026-01-24 10:20:00,Payment,120.71,Jaipur,26,1559,90,0
TXN02417,2026-01-24 10:23:00,Payment,236.09,Delhi,56,808,45,0
TXN08113,2026-01-24 10:25:00,Transfer,23.72,Bengaluru,58,844,28,0
TXN03279,2026-01-24 10:27:00,Payment,83.63,Mumbai,55,439,60,0
TXN09532,2026-01-24 10:30:00,Payment,44.86,Delhi,37,2279,108,0
TXN08669,2026-01-24 10:32:00,Transfer,94.74,Mumbai,29,627,37,0
TXN05723,2026-01-24 10:33:00,Withdrawal,259.58,Ahmedabad,24,1878,8,0
TXN08125,2026-01-24 10:36:00,Payment,304.88,Chennai,28,517,100,0
TXN01727,2026-01-24 10:39:00,Withdrawal,1215.42,Pune,31,909,142,0
TXN00402,2026-01-24 10:43:00,Withdrawal,137.0,Delhi,58,1167,111,0
TXN00867,2026-01-24 10:43:00,Payment,111.12,Hyderabad,19,534,26,0
TXN09729,2026-01-24 10:43:00,Transfer,274.44,Mumbai,47,1049,9,0
TXN09268,2026-01-24 10:43:00,Transfer,143.62,Bengaluru,26,1828,36,0
TXN03861,2026-01-24 10:49:00,Payment,1057.83,Pune,54,1242,93,0
TXN06653,2026-01-24 10:49:00,Payment,57.54,Jaipur,59,444,116,0
TXN04190,2026-01-24 10:56:00,Withdrawal,129.81,Bengaluru,23,2511,125,0
TXN09929,2026-01-24 10:58:00,Transfer,93.93,Pune,19,1084,33,0
TXN00022,2026-01-24 11:00:00,Payment,152.07,Hyderabad,68,2434,44,0
TXN05884,2026-01-24 11:04:00,Payment,117.24,Delhi,61,1011,34,0
TXN06995,2026-01-24 11:11:00,Payment,78.09,Kolkata,52,914,16,0
TXN04715,2026-01-24 11:12:00,Payment,370.08,Ahmedabad,42,1064,19,0
TXN02770,2026-01-24 11:14:00,Payment,243.74,Chennai,41,2207,59,1
TXN00467,2026-01-24 11:14:00,Payment,77.07,Bengaluru,46,472,29,0
TXN04463,2026-01-24 11:19:00,Transfer,927.65,Ahmedabad,69,761,50,0
TXN02692,2026-01-24 11:19:00,Withdrawal,199.22,Ahmedabad,45,512,97,0
TXN07512,2026-01-24 11:20:00,Withdrawal,126.0,Mumbai,26,1374,52,0
TXN04257,2026-01-24 11:34:00,Transfer,116.45,Bengaluru,63,1892,151,0
TXN01366,2026-01-24 11:37:00,Transfer,307.71,Ahmedabad,58,385,88,0
TXN07058,2026-01-24 11:39:00,Transfer,145.58,Chennai,69,371,122,0
TXN06007,2026-01-24 11:47:00,Transfer,345.23,Bengaluru,21,572,38,1
TXN02827,2026-01-24 11:49:00,Payment,51.83,Mumbai,39,223,23,0
TXN07287,2026-01-24 11:50:00,Payment,207.81,Kolkata,67,1371,25,0
TXN09254,2026-01-24 11:52:00,Payment,517.01,Pune,23,831,50,0
TXN06337,2026-01-24 11:53:00,Transfer,1458.33,Pune,60,515,81,0
TXN06779,2026-01-24 11:54:00,Transfer,183.08,Delhi,30,410,29,0
TXN00407,2026-01-24 11:54:00,Payment,524.12,Delhi,63,1802,51,0
TXN09810,2026-01-24 11:55:00,Payment,216.66,Bengaluru,48,1417,90,0
TXN07338,2026-01-24 11:55:00,Withdrawal,88.43,Bengaluru,23,1365,129,0
TXN01469,2026-01-24 11:57:00,Withdrawal,301.52,Chennai,32,347,10,0
TXN06567,2026-01-24 11:58:00,Payment,217.01,Pune,33,592,39,0
TXN05117,2026-01-24 12:03:00,Withdrawal,392.02,Mumbai,36,249,15,0
TXN07647,2026-01-24 12:16:00,Withdrawal,37.81,Pune,40,874,87,0
TXN05210,2026-01-24 12:17:00,Transfer,941.81,Pune,56,174,36,0
TXN04340,2026-01-24 12:18:00,Payment,81.3,Bengaluru,26,1144,22,0
TXN01840,2026-01-24 12:18:00,Payment,119.47,Mumbai,58,1090,51,0
TXN08494,2026-01-24 12:19:00,Transfer,58.52,Hyderabad,26,1493,119,0
TXN06332,2026-01-24 12:19:00,Withdrawal,110.74,Pune,31,807,39,0
TXN07912,2026-01-24 12:22:00,Transfer,138.84,Delhi,41,552,70,0
TXN09226,2026-01-24 12:23:00,Transfer,59.76,Chennai,29,1157,26,0
TXN09354,2026-01-24 12:27:00,Payment,284.98,Bengaluru,29,1221,25,0
TXN07030,2026-01-24 12:27:00,Transfer,319.79,Hyderabad,55,1637,26,0
TXN00238,2026-01-24 12:33:00,Transfer,827.98,Delhi,30,1101,80,0
TXN05447,2026-01-24 12:35:00,Payment,135.45,Jaipur,60,1143,71,0
TXN02315,2026-01-24 12:52:00,Payment,27.93,Chennai,57,461,26,0
TXN00211,2026-01-24 12:56:00,Payment,86.81,Kolkata,35,411,3,0
TXN00780,2026-01-24 12:57:00,Transfer,583.29,Ahmedabad,26,2015,36,0
TXN07733,2026-01-24 13:01:00,Payment,894.84,Hyderabad,66,1220,34,0
TXN06812,2026-01-24 13:08:00,Payment,180.17,Delhi,57,803,22,0
TXN00243,2026-01-24 13:12:00,Payment,203.17,Mumbai,69,1672,6,0
TXN02487,2026-01-24 13:13:00,Payment,153.0,Mumbai,26,399,53,0
TXN00390,2026-01-24 13:13:00,Transfer,420.01,Hyderabad,51,939,12,0
TXN07763,2026-01-24 13:14:00,Transfer,666.5,Pune,43,916,49,0
TXN02667,2026-01-24 13:23:00,Payment,291.67,Hyderabad,46,2595,73,0
TXN03600,2026-01-24 13:27:00,Payment,162.41,Jaipur,61,653,58,0
TXN02580,2026-01-24 13:32:00,Transfer,286.8,Hyderabad,30,904,15,0
TXN00877,2026-01-24 13:33:00,Transfer,68.33,Bengaluru,52,627,48,0
TXN05966,2026-01-24 13:37:00,Withdrawal,125.97,Chennai,29,612,34,0
TXN01801,2026-01-24 13:41:00,Transfer,98.41,Ahmedabad,21,1512,36,0
TXN08130,2026-01-24 13:41:00,Transfer,157.71,Delhi,54,533,4,0
TXN06328,2026-01-24 13:42:00,Transfer,559.81,Hyderabad,57,680,69,0
TXN02785,2026-01-24 13:43:00,Withdrawal,57.09,Delhi,20,419,18,0
TXN09414,2026-01-24 13:43:00,Transfer,42.55,Bengaluru,27,313,66,0
TXN05227,2026-01-24 13:45:00,Payment,107.46,Jaipur,51,1917,31,0
TXN01232,2026-01-24 13:49:00,Payment,94.23,Mumbai,49,1209,47,0
TXN01907,2026-01-24 13:50:00,Payment,597.31,Bengaluru,49,994,32,1
TXN05514,2026-01-24 13:50:00,Transfer,69.02,Mumbai,39,323,97,0
TXN05667,2026-01-24 13:55:00,Payment,2968.6,Bengaluru,24,2251,30,0
